,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
756,8,70,500,200,3.5,0.75,40,58,40,12,1,117,260,2,3,1,0.7,0,0,0.7999999999999999
757,116,52,400,900,4.0,0.25,62,44,120,60,6,96,180,5,6,1,0.6,0,0,0.5
758,126,60,900,100,2.0,0.5,56,20,8,60,2,71,300,7,2,1,0.7,1,0,0.7
759,122,4,400,300,2.0,0.5,36,44,8,118,4,121,340,5,1,1,0.6,1,0,0.8999999999999999
760,124,116,500,100,2.0,0.75,68,118,104,76,2,99,480,4,1,0,0.7,0,0,0.7
761,72,64,800,800,4.0,0.75,80,2,104,120,1,112,260,4,5,1,0.8999999999999999,1,1,0.5
762,78,72,200,500,3.5,0.25,88,100,96,76,7,100,380,7,5,1,0.8999999999999999,0,1,0.5
763,60,24,500,300,1.5,0.5,104,90,104,98,5,72,60,9,1,1,0.6,1,0,0.5
764,34,84,300,600,2.0,0.5,104,70,96,88,2,81,20,5,6,1,0.8999999999999999,1,1,0.7999999999999999
765,70,26,400,800,1.5,0.75,76,100,112,58,2,42,260,3,1,1,0.7999999999999999,1,0,0.7
766,92,92,500,400,4.5,0.25,106,2,104,54,4,30,440,2,5,0,0.6,0,1,0.8999999999999999
767,122,120,300,800,1.0,0.25,60,14,96,126,2,107,240,3,2,0,0.7,0,1,0.8999999999999999
768,88,16,200,400,3.0,0.5,92,112,96,20,2,40,300,5,3,1,0.7999999999999999,0,0,0.6
769,110,104,900,800,1.5,0.25,50,114,112,104,4,64,20,5,2,1,0.6,1,1,0.6
770,114,4,400,600,1.5,0.25,4,66,56,32,5,32,420,8,7,1,0.5,0,1,0.6
771,92,8,100,200,2.0,0.25,76,70,32,126,4,120,380,2,3,0,0.7,0,0,0.7
772,110,74,700,100,4.0,0.5,28,40,72,62,1,43,100,3,5,0,0.5,0,0,0.8999999999999999
773,74,18,600,500,2.5,0.5,40,74,48,64,5,99,440,1,1,0,0.7999999999999999,1,1,0.6
774,8,72,100,600,4.5,0.25,114,8,48,124,7,98,360,6,6,0,0.5,1,0,0.6
775,52,12,500,500,4.5,0.75,114,12,48,126,5,12,320,8,6,1,0.5,0,1,0.7
776,86,118,400,200,3.5,0.75,78,86,72,36,1,70,140,8,4,0,0.6,1,0,0.7
777,88,2,700,300,3.5,0.25,20,12,88,10,7,61,400,6,5,0,0.7,0,0,0.6
778,90,52,600,300,3.5,0.25,20,126,48,78,5,20,340,6,7,0,0.6,1,1,0.7
779,120,90,800,800,4.5,0.25,88,12,48,52,6,109,200,6,2,1,0.8999999999999999,1,1,0.7
780,70,76,400,800,4.5,0.5,82,110,120,92,2,38,380,5,2,0,0.7999999999999999,1,1,0.8999999999999999
781,110,42,900,900,2.5,0.5,8,32,24,58,3,116,260,3,2,0,0.7,0,0,0.8999999999999999
782,108,112,400,500,1.0,0.75,56,74,80,104,7,22,420,8,3,1,0.8999999999999999,0,1,0.8999999999999999
783,94,88,800,300,3.5,0.75,124,48,8,38,1,55,260,3,7,1,0.7999999999999999,1,1,0.8999999999999999
784,86,82,600,600,4.5,0.75,6,64,112,94,6,36,400,6,6,1,0.8999999999999999,1,1,0.5
785,74,82,500,700,1.0,0.5,86,32,88,78,5,96,280,6,3,0,0.7999999999999999,1,0,0.5
786,118,72,800,200,2.5,0.5,54,34,56,68,5,69,160,6,5,1,0.7999999999999999,0,0,0.5
787,74,82,900,500,2.5,0.5,8,40,72,118,3,90,420,3,3,0,0.5,1,0,0.5
788,70,26,600,200,1.5,0.75,58,82,24,116,1,9,460,6,1,1,0.7999999999999999,1,0,0.5
789,52,108,300,700,4.5,0.25,56,126,32,72,4,30,180,5,2,1,0.8999999999999999,1,0,0.5
790,42,32,900,800,4.5,0.75,94,112,8,6,3,109,180,1,2,0,0.7,0,1,0.6
791,40,32,200,800,4.0,0.25,78,46,40,6,2,46,240,5,5,1,0.5,0,1,0.7999999999999999
792,78,32,100,900,3.0,0.75,50,54,32,96,6,55,100,2,5,0,0.8999999999999999,0,0,0.5
793,54,94,300,600,2.0,0.5,80,96,104,58,6,10,260,4,2,1,0.7999999999999999,0,0,0.7
794,64,70,900,300,1.0,0.25,82,126,8,108,5,16,260,5,5,0,0.7,1,1,0.6
795,124,108,500,100,4.5,0.75,72,48,96,106,1,114,220,7,7,1,0.8999999999999999,1,0,0.5
796,28,26,200,900,4.5,0.75,32,54,88,58,4,116,340,7,5,1,0.7999999999999999,1,1,0.8999999999999999
797,100,120,300,400,3.0,0.5,84,22,112,6,6,97,440,7,2,0,0.7999999999999999,1,1,0.6
798,2,2,300,900,3.0,0.25,68,82,16,2,4,9,300,4,7,0,0.8999999999999999,1,1,0.6
799,76,98,700,700,2.5,0.75,114,114,56,42,6,47,280,2,1,1,0.7999999999999999,0,0,0.8999999999999999
800,92,56,800,700,4.5,0.25,34,88,88,48,3,67,360,8,3,1,0.6,1,0,0.5
801,54,44,800,600,4.5,0.5,26,48,56,16,2,17,400,5,5,0,0.7,1,0,0.6
802,46,22,600,600,3.5,0.75,118,120,8,62,6,125,220,5,5,0,0.7999999999999999,0,1,0.7999999999999999
803,24,56,600,100,2.0,0.75,118,26,24,58,7,99,100,4,7,1,0.6,1,1,0.7
804,62,118,200,300,4.0,0.25,112,66,40,48,4,28,120,8,4,1,0.7999999999999999,0,1,0.8999999999999999
805,36,46,700,700,4.0,0.25,88,12,120,80,6,19,60,7,1,0,0.5,0,0,0.6
806,24,8,500,300,1.5,0.75,106,98,112,20,4,27,240,1,7,1,0.8999999999999999,0,0,0.7
807,42,74,900,400,2.5,0.75,90,60,40,108,3,25,140,5,5,0,0.8999999999999999,1,1,0.7
808,102,92,800,100,4.5,0.75,96,48,72,28,5,11,380,6,6,0,0.5,0,1,0.5
809,32,92,700,300,2.0,0.75,66,84,64,110,2,89,60,5,2,0,0.5,0,0,0.6
810,104,48,100,500,2.5,0.75,42,116,32,30,3,81,400,5,3,0,0.7999999999999999,1,0,0.8999999999999999
811,96,116,300,900,4.0,0.5,106,102,112,48,5,29,240,6,1,1,0.7,1,1,0.7
812,62,16,200,300,2.5,0.25,78,20,48,112,3,122,140,4,7,1,0.5,0,1,0.7
813,28,48,700,400,3.0,0.75,82,34,32,32,2,60,400,6,3,0,0.5,0,0,0.7
814,58,60,700,700,3.0,0.5,76,100,24,44,6,56,100,4,4,1,0.6,1,0,0.7999999999999999
815,58,92,600,900,3.5,0.25,50,108,32,126,2,84,360,9,6,1,0.5,0,0,0.8999999999999999
816,96,124,300,700,3.0,0.25,72,2,80,126,3,14,20,2,7,0,0.7999999999999999,0,0,0.8999999999999999
817,56,58,900,400,2.0,0.25,110,10,64,42,4,54,300,6,4,0,0.7999999999999999,0,0,0.6
818,116,32,800,900,3.5,0.5,80,32,120,48,7,56,340,1,4,0,0.7,0,0,0.7999999999999999
819,42,40,600,800,1.0,0.25,116,122,16,14,6,123,400,3,4,0,0.8999999999999999,1,1,0.7999999999999999
820,58,56,700,100,3.5,0.25,14,38,72,60,7,56,320,3,6,1,0.7,0,0,0.6
821,124,40,100,300,2.5,0.5,56,52,88,56,3,79,120,6,6,1,0.8999999999999999,0,0,0.7999999999999999
822,108,110,200,200,1.0,0.75,60,116,64,20,6,69,460,8,6,0,0.6,1,0,0.8999999999999999
823,126,30,100,100,2.0,0.5,56,34,16,102,7,97,180,9,7,1,0.6,0,0,0.7
824,100,8,300,400,2.0,0.5,112,110,96,34,1,120,440,4,6,1,0.7,1,0,0.8999999999999999
825,32,70,800,200,3.0,0.5,64,64,88,42,1,103,100,4,5,0,0.8999999999999999,1,1,0.7999999999999999
826,116,4,800,900,3.0,0.25,58,6,32,20,2,28,260,3,2,1,0.5,0,1,0.5
827,6,86,200,100,4.5,0.75,80,104,104,20,7,126,160,6,7,0,0.7999999999999999,1,1,0.7999999999999999
828,72,18,900,100,1.5,0.75,66,78,16,22,7,89,140,9,7,0,0.7999999999999999,0,1,0.5
829,94,106,900,900,1.0,0.75,44,106,72,18,4,44,40,6,6,1,0.6,1,1,0.5
830,100,20,600,300,2.5,0.5,112,110,64,114,2,45,340,8,6,1,0.6,0,1,0.8999999999999999
831,94,50,800,900,4.5,0.75,10,24,8,34,3,79,60,6,7,0,0.7,1,1,0.6
832,86,48,900,300,1.0,0.5,20,6,24,106,3,35,360,3,5,1,0.8999999999999999,0,0,0.8999999999999999
833,112,8,100,700,1.0,0.5,30,28,8,104,7,79,60,5,6,0,0.7,1,0,0.5
834,14,42,100,100,1.5,0.25,42,34,32,26,2,107,180,4,7,0,0.5,0,0,0.6
835,96,104,700,700,2.0,0.75,116,28,16,60,5,55,220,9,4,1,0.5,1,0,0.7
836,18,114,600,300,3.0,0.75,20,62,16,126,6,35,360,9,7,0,0.7,0,0,0.7
837,40,20,400,600,1.0,0.75,98,124,32,2,5,42,400,8,4,1,0.7999999999999999,0,1,0.6
838,108,22,700,700,4.0,0.5,8,122,64,102,4,78,200,6,2,0,0.8999999999999999,0,0,0.6
839,76,48,600,500,2.5,0.5,48,108,96,26,5,68,100,4,6,1,0.7,1,0,0.8999999999999999
840,48,30,300,600,4.0,0.75,108,12,56,106,3,54,420,9,4,0,0.8999999999999999,1,0,0.7
841,98,110,700,500,4.0,0.5,116,122,104,76,7,114,60,8,6,0,0.6,0,0,0.8999999999999999
842,66,60,500,300,1.5,0.75,78,102,72,42,3,11,360,6,6,0,0.5,1,1,0.5
843,72,32,800,400,2.0,0.25,84,84,8,92,7,93,80,8,7,0,0.8999999999999999,1,1,0.8999999999999999
844,38,40,100,700,4.5,0.25,14,44,96,32,3,32,40,1,5,0,0.8999999999999999,1,0,0.6
845,8,20,500,600,4.5,0.75,82,98,24,102,1,95,80,2,3,1,0.5,1,1,0.6
846,80,110,300,500,4.0,0.25,114,48,80,114,1,16,360,4,7,0,0.5,0,0,0.6
847,40,100,800,800,2.5,0.75,120,46,16,82,4,50,300,5,4,1,0.6,0,1,0.7999999999999999
848,16,38,300,100,4.5,0.25,30,108,32,58,3,76,380,4,1,0,0.6,0,0,0.7
849,4,94,800,500,4.0,0.25,86,124,24,56,5,62,200,8,3,0,0.7999999999999999,0,1,0.5
850,44,120,700,700,3.0,0.25,96,100,120,52,7,79,100,1,3,1,0.6,1,1,0.5
851,124,44,500,800,4.0,0.25,66,62,24,106,7,108,40,6,5,1,0.7999999999999999,0,1,0.6
852,70,54,500,100,1.5,0.5,26,92,40,58,6,71,420,3,3,1,0.7,0,0,0.7999999999999999
853,86,106,900,500,2.5,0.75,12,86,8,108,4,63,140,2,5,1,0.5,1,1,0.7
854,44,114,600,400,3.5,0.25,16,60,56,76,5,67,420,6,3,1,0.7999999999999999,0,0,0.7999999999999999
855,108,42,300,200,3.0,0.75,108,84,104,44,4,35,220,8,7,1,0.7,1,0,0.6
856,48,94,200,900,3.5,0.25,126,56,88,2,1,8,100,6,6,0,0.7,1,0,0.7999999999999999
857,68,74,400,500,3.5,0.25,54,86,88,52,5,116,300,6,2,1,0.7,1,0,0.8999999999999999
858,88,92,800,300,1.0,0.25,36,44,48,66,1,66,320,4,4,1,0.8999999999999999,1,0,0.7999999999999999
859,96,48,600,800,2.0,0.75,24,6,40,52,7,90,460,4,7,0,0.7999999999999999,0,1,0.7999999999999999
860,72,78,400,100,3.0,0.5,120,88,64,32,4,72,180,3,7,0,0.5,1,1,0.7999999999999999
861,88,80,400,600,4.5,0.5,4,10,96,38,2,99,240,5,7,0,0.8999999999999999,0,0,0.5
862,36,60,800,300,3.0,0.75,66,78,16,60,7,113,40,1,3,1,0.5,0,0,0.5
863,24,106,400,200,4.5,0.5,60,86,56,78,7,93,100,1,5,1,0.5,0,0,0.8999999999999999
864,46,78,400,200,3.5,0.25,2,42,80,80,2,90,240,7,7,0,0.8999999999999999,1,0,0.7999999999999999
865,58,100,600,400,2.5,0.5,58,10,112,70,2,76,220,5,7,0,0.6,0,1,0.8999999999999999
866,16,88,600,900,1.0,0.75,66,26,40,96,2,69,100,7,2,1,0.6,1,0,0.7
867,34,96,200,900,1.5,0.5,38,116,72,36,7,54,440,3,5,1,0.6,0,0,0.7
868,58,94,500,800,1.0,0.25,26,8,32,20,7,41,20,5,7,0,0.6,1,0,0.7999999999999999
869,78,86,500,400,1.5,0.25,78,54,120,114,1,93,40,1,7,0,0.7999999999999999,0,1,0.8999999999999999
870,36,6,900,200,2.5,0.25,92,60,40,114,3,77,480,5,5,0,0.5,0,0,0.7
871,90,60,300,900,2.0,0.75,46,22,112,34,4,85,80,8,3,1,0.8999999999999999,1,1,0.7999999999999999
872,18,20,200,300,4.5,0.75,112,60,16,14,2,101,60,1,3,0,0.7,0,0,0.8999999999999999
873,56,74,300,600,1.0,0.75,64,36,120,80,3,122,460,3,4,0,0.7999999999999999,0,0,0.5
874,114,58,700,400,1.0,0.25,124,76,120,118,5,122,300,4,5,1,0.8999999999999999,0,1,0.8999999999999999
875,74,26,800,700,1.5,0.25,36,76,88,112,5,37,180,1,1,1,0.7,1,0,0.7
876,76,56,600,200,4.0,0.5,52,16,96,40,4,66,160,3,1,0,0.6,1,0,0.6
877,86,102,300,100,2.0,0.5,70,120,104,64,1,45,240,2,6,0,0.8999999999999999,0,0,0.8999999999999999
878,14,82,600,700,1.5,0.5,112,10,40,28,1,17,300,6,4,0,0.7999999999999999,0,0,0.8999999999999999
879,34,90,700,500,3.0,0.75,82,64,40,34,7,110,380,5,2,1,0.6,1,0,0.5
880,34,8,900,700,2.5,0.75,116,82,104,18,1,97,220,1,6,1,0.7999999999999999,1,0,0.6
881,66,108,400,400,2.5,0.75,104,106,40,40,4,17,440,6,1,0,0.7,0,1,0.7
882,92,106,700,600,2.5,0.75,100,10,120,120,2,76,380,6,3,1,0.7,0,0,0.5
883,104,8,500,700,2.0,0.5,50,30,88,90,2,81,80,2,4,1,0.7999999999999999,1,0,0.7999999999999999
884,28,36,300,500,4.0,0.5,84,116,16,2,6,37,420,2,2,0,0.7,1,0,0.8999999999999999
885,46,60,800,400,2.0,0.25,36,28,72,104,5,80,140,6,3,0,0.6,1,1,0.8999999999999999
886,92,62,700,800,4.0,0.25,82,54,112,124,1,67,480,3,7,1,0.6,1,0,0.7999999999999999
887,86,20,700,100,4.0,0.75,18,78,72,94,2,62,180,5,4,0,0.5,0,0,0.5
888,58,20,200,700,1.0,0.75,12,100,48,120,4,102,140,8,2,0,0.5,1,0,0.5
889,64,90,800,700,4.5,0.75,78,8,56,118,1,32,260,7,2,1,0.8999999999999999,1,0,0.8999999999999999
890,112,40,200,500,4.5,0.25,16,70,80,58,1,8,480,7,5,1,0.5,0,0,0.6
891,70,84,600,900,3.0,0.75,126,86,120,36,7,67,120,8,1,1,0.6,0,1,0.6
892,50,38,300,200,3.5,0.25,30,76,40,92,2,83,240,1,7,1,0.7,0,1,0.7999999999999999
893,14,106,100,900,2.0,0.25,42,4,8,124,6,47,240,3,5,0,0.6,1,0,0.6
894,36,28,700,700,2.5,0.5,96,108,40,86,5,122,360,7,1,0,0.6,1,1,0.6
895,58,122,500,300,4.0,0.5,38,118,96,122,1,102,180,6,7,1,0.8999999999999999,0,0,0.7
896,124,84,300,400,2.0,0.75,94,96,72,122,1,36,380,2,2,1,0.8999999999999999,0,1,0.7999999999999999
897,126,114,700,100,3.5,0.25,46,70,16,88,3,15,380,9,2,1,0.7999999999999999,0,1,0.5
898,20,38,300,500,4.0,0.75,26,112,24,78,6,66,460,4,3,1,0.7,0,0,0.7999999999999999
899,54,100,400,200,3.0,0.75,122,14,120,90,6,33,360,3,7,0,0.6,0,0,0.6
900,50,70,700,900,3.5,0.25,8,18,16,16,6,109,40,7,5,0,0.8999999999999999,0,1,0.6
901,2,28,900,700,1.0,0.5,90,112,56,30,6,15,220,2,3,0,0.7999999999999999,1,0,0.8999999999999999
902,68,6,500,600,4.0,0.25,46,16,48,34,6,39,80,2,5,0,0.5,0,0,0.5
903,14,116,700,700,2.5,0.5,60,124,24,48,7,108,100,2,2,1,0.8999999999999999,0,1,0.8999999999999999
904,34,34,400,400,2.0,0.75,72,116,48,102,6,14,160,7,6,0,0.5,1,1,0.8999999999999999
905,70,88,600,900,1.5,0.25,100,72,56,42,5,89,440,2,2,0,0.6,0,1,0.7999999999999999
906,86,54,800,400,1.0,0.75,50,12,56,72,2,18,240,1,1,0,0.7,0,1,0.8999999999999999
907,118,50,600,300,2.0,0.75,96,58,72,72,1,30,200,4,1,0,0.5,0,1,0.7
908,54,22,400,400,2.5,0.25,106,32,16,28,7,38,180,2,2,0,0.8999999999999999,0,1,0.7999999999999999
909,120,126,800,200,1.0,0.25,70,110,72,90,6,55,340,4,7,0,0.7,0,1,0.7999999999999999
910,106,36,300,700,4.0,0.75,66,122,104,54,5,118,60,7,7,0,0.8999999999999999,0,0,0.7999999999999999
911,68,122,500,700,2.5,0.25,4,20,96,58,5,17,40,4,2,0,0.6,0,0,0.5
912,6,126,100,900,4.0,0.5,54,116,96,16,7,72,140,8,1,1,0.5,0,0,0.6
913,66,18,600,700,2.0,0.5,68,60,48,22,7,95,160,9,7,0,0.7,0,1,0.7999999999999999
914,12,86,600,900,1.5,0.25,52,56,8,102,6,42,220,3,1,0,0.8999999999999999,1,1,0.7
915,2,122,400,100,1.0,0.25,126,102,104,32,3,73,380,9,6,1,0.8999999999999999,1,1,0.8999999999999999
916,22,70,500,100,4.5,0.5,118,34,56,82,5,100,60,2,4,1,0.7,0,1,0.5
917,80,14,100,500,3.0,0.5,60,48,96,2,2,86,320,4,7,0,0.7,1,1,0.7999999999999999
918,56,2,700,600,1.0,0.75,2,110,96,92,1,43,20,5,4,0,0.5,1,0,0.5
919,108,108,700,300,3.0,0.75,8,78,32,124,2,37,300,7,4,0,0.7,1,1,0.7999999999999999
920,124,110,400,600,1.0,0.5,10,40,48,78,4,26,20,2,5,0,0.6,1,1,0.7
921,44,122,300,900,3.0,0.5,38,46,64,10,2,16,360,6,1,0,0.8999999999999999,0,0,0.7999999999999999
922,26,76,700,200,3.0,0.75,100,104,64,108,1,27,200,8,5,0,0.7999999999999999,0,0,0.6
923,84,96,700,200,4.0,0.25,66,116,48,22,7,103,200,1,4,1,0.8999999999999999,1,1,0.8999999999999999
924,92,72,400,400,4.5,0.25,102,10,96,56,3,79,160,5,2,0,0.7999999999999999,1,0,0.5
925,34,90,800,300,4.0,0.75,70,104,104,24,6,105,60,8,7,0,0.8999999999999999,1,1,0.7
926,30,18,500,700,3.5,0.75,98,118,56,96,7,115,80,7,6,1,0.5,1,0,0.5
927,54,102,800,700,3.5,0.75,96,38,24,62,2,108,400,2,3,1,0.8999999999999999,1,1,0.7999999999999999
928,102,116,600,800,2.5,0.25,100,22,80,42,5,123,440,9,3,0,0.7999999999999999,1,0,0.7
929,28,124,800,800,4.0,0.5,126,78,88,24,5,112,160,2,3,1,0.8999999999999999,1,0,0.5
930,108,78,300,300,1.5,0.75,62,52,16,12,5,63,240,6,7,0,0.7,1,0,0.6
931,58,28,600,500,2.5,0.5,56,52,8,124,4,77,140,4,6,0,0.6,0,0,0.7999999999999999
932,48,54,100,300,1.5,0.5,124,94,120,96,4,84,240,4,7,0,0.6,0,1,0.6
933,82,6,100,900,2.5,0.75,24,26,32,6,5,53,260,7,3,1,0.7999999999999999,0,1,0.6
934,116,56,800,300,4.0,0.75,54,116,96,32,3,126,220,3,7,0,0.5,0,1,0.8999999999999999
935,48,54,500,800,2.5,0.25,66,30,96,76,2,89,420,6,7,1,0.7,0,1,0.7
936,90,124,800,800,1.0,0.75,28,42,24,52,2,99,380,8,4,0,0.7999999999999999,0,1,0.8999999999999999
937,66,54,200,800,2.5,0.5,44,64,24,112,3,73,100,8,6,1,0.6,0,0,0.7
938,126,46,600,100,3.0,0.25,68,62,16,26,4,12,120,7,2,0,0.7999999999999999,0,0,0.6
939,30,10,200,600,1.5,0.75,10,72,104,60,3,85,40,5,4,1,0.7999999999999999,0,1,0.7
940,22,86,100,600,2.5,0.75,78,2,24,58,5,123,40,4,5,1,0.5,0,0,0.7999999999999999
941,76,24,700,700,3.5,0.5,72,120,56,20,1,69,180,8,7,0,0.8999999999999999,1,0,0.8999999999999999
942,22,60,600,500,3.0,0.75,104,126,16,94,5,112,100,9,7,0,0.6,0,0,0.6
943,118,44,500,900,3.5,0.75,72,46,88,2,1,44,40,8,4,0,0.5,0,1,0.5
944,108,112,100,700,4.5,0.5,122,94,72,24,4,10,260,7,7,0,0.6,1,0,0.5
945,42,38,400,300,1.5,0.75,52,10,88,22,2,21,460,5,4,0,0.7,0,0,0.7999999999999999
946,18,34,600,600,3.0,0.75,50,12,80,26,4,116,440,2,7,0,0.6,1,0,0.6
947,10,104,900,900,2.5,0.75,40,38,24,40,2,82,180,6,1,1,0.5,1,1,0.6
948,32,86,700,800,1.5,0.75,122,54,56,48,7,52,200,7,4,0,0.8999999999999999,0,1,0.6
949,8,88,300,100,4.0,0.5,110,28,112,120,3,102,420,2,6,1,0.8999999999999999,1,0,0.5
950,10,124,800,400,3.0,0.25,8,70,48,90,4,106,220,8,4,1,0.7999999999999999,0,1,0.8999999999999999
951,86,74,800,700,2.0,0.5,48,106,24,6,5,122,380,2,2,1,0.5,0,0,0.6
952,54,82,300,900,1.5,0.75,38,82,32,96,2,32,300,5,1,0,0.6,0,0,0.6
953,10,92,300,200,3.5,0.25,70,18,112,118,2,52,120,5,5,0,0.7,0,1,0.7999999999999999
954,8,44,400,400,3.5,0.5,88,114,8,92,5,32,60,7,3,0,0.5,1,0,0.7999999999999999
955,122,54,600,900,2.0,0.5,20,100,56,118,6,16,60,5,7,0,0.7999999999999999,0,1,0.8999999999999999
956,82,22,700,600,1.5,0.75,102,72,8,16,6,46,400,6,2,0,0.7,0,0,0.8999999999999999
957,2,26,400,900,3.0,0.5,16,88,112,40,2,56,180,7,3,1,0.8999999999999999,1,0,0.7
958,14,12,600,800,3.5,0.5,102,118,64,8,4,59,260,6,2,0,0.6,1,0,0.6
959,8,106,300,100,3.0,0.25,24,68,96,32,4,93,300,2,3,1,0.7999999999999999,1,1,0.6
960,26,8,600,600,3.0,0.25,14,30,88,68,2,38,300,5,2,0,0.7999999999999999,0,0,0.5
961,14,22,600,700,3.0,0.25,40,94,40,72,7,77,300,5,4,0,0.7999999999999999,1,1,0.8999999999999999
962,28,4,900,800,3.0,0.25,46,46,112,8,6,123,140,5,1,1,0.8999999999999999,1,0,0.5
963,48,74,800,200,4.5,0.25,12,58,96,90,4,11,320,5,5,1,0.8999999999999999,0,1,0.7
964,116,118,600,900,1.0,0.5,20,92,8,6,3,127,100,1,4,1,0.7,1,1,0.7999999999999999
965,120,72,200,100,3.0,0.75,86,110,48,90,2,59,460,4,5,1,0.7999999999999999,0,1,0.7
966,68,104,400,200,4.5,0.75,56,8,8,108,1,32,280,7,3,0,0.6,0,0,0.6
967,94,72,500,900,3.5,0.75,76,24,72,82,6,18,40,4,1,1,0.5,0,1,0.6
968,124,10,600,600,2.0,0.25,60,18,88,102,5,101,80,7,7,0,0.8999999999999999,1,1,0.7999999999999999
969,56,68,500,100,2.0,0.5,36,78,96,4,6,117,460,5,1,1,0.8999999999999999,0,1,0.6
970,28,16,300,500,3.5,0.75,30,16,104,36,4,54,180,9,3,0,0.5,0,0,0.5
971,114,94,100,300,3.5,0.25,82,60,24,58,2,79,240,7,3,0,0.5,1,1,0.6
972,56,32,300,400,3.0,0.75,120,108,16,28,6,119,420,3,3,1,0.8999999999999999,1,0,0.7999999999999999
973,62,108,700,300,3.0,0.25,106,122,112,90,4,83,420,5,2,1,0.7999999999999999,0,0,0.8999999999999999
974,52,38,100,600,3.0,0.25,56,48,112,52,7,11,240,5,5,0,0.5,0,1,0.7
975,36,46,100,800,1.0,0.5,82,84,16,20,6,98,40,9,6,0,0.6,1,1,0.8999999999999999
976,46,96,400,300,4.0,0.75,50,76,64,100,6,18,200,1,4,0,0.5,0,1,0.7
977,14,88,100,100,2.5,0.25,68,58,120,86,5,32,400,3,7,0,0.8999999999999999,1,0,0.5
978,10,100,700,200,1.5,0.5,78,104,120,58,5,20,160,1,1,0,0.8999999999999999,1,0,0.8999999999999999
979,106,114,100,300,4.5,0.25,32,74,88,10,6,64,60,3,6,1,0.5,1,1,0.7999999999999999
980,34,6,800,900,2.5,0.5,10,42,56,24,7,32,180,2,3,0,0.8999999999999999,0,1,0.7999999999999999
981,76,56,100,900,3.5,0.75,46,6,104,40,7,96,300,9,1,1,0.5,1,1,0.7999999999999999
982,88,54,900,800,2.0,0.5,106,56,56,90,6,90,280,4,4,0,0.5,1,1,0.7
983,90,72,900,900,3.0,0.75,84,20,48,52,5,119,220,3,4,1,0.7999999999999999,0,0,0.6
984,72,56,100,300,2.5,0.25,96,30,24,62,2,14,380,1,4,0,0.6,1,0,0.8999999999999999
985,124,38,900,900,1.5,0.75,86,36,8,50,6,13,160,1,7,1,0.6,1,0,0.8999999999999999
986,54,48,300,700,2.5,0.75,6,44,72,26,5,32,340,9,6,1,0.8999999999999999,0,0,0.6
987,72,82,500,400,3.5,0.5,26,122,104,80,3,12,400,3,7,1,0.7999999999999999,1,0,0.6
988,24,64,100,700,3.0,0.75,72,114,16,34,5,80,140,8,1,0,0.8999999999999999,1,0,0.7999999999999999
989,38,110,100,300,4.5,0.25,62,72,48,54,1,53,80,8,3,1,0.5,1,0,0.7
990,60,108,300,300,3.5,0.75,42,48,48,120,7,116,240,5,3,0,0.7999999999999999,1,1,0.7999999999999999
991,28,44,700,400,2.0,0.5,120,38,88,110,4,83,80,9,2,1,0.7999999999999999,0,1,0.8999999999999999
992,26,122,700,600,1.5,0.25,68,50,56,24,6,63,280,5,4,1,0.7999999999999999,0,1,0.5
993,80,106,500,100,1.0,0.25,110,60,88,36,2,44,140,5,5,1,0.7999999999999999,1,0,0.5
994,14,94,600,300,1.0,0.75,18,56,88,76,6,9,480,5,4,0,0.5,1,0,0.5
995,98,92,200,800,1.5,0.5,106,6,48,114,1,16,100,6,2,0,0.7999999999999999,1,0,0.5
996,124,116,300,200,2.0,0.75,94,52,104,78,1,62,360,5,3,1,0.6,0,1,0.7
997,16,46,900,600,1.0,0.25,102,34,88,112,6,127,440,9,1,0,0.6,0,1,0.5
998,84,66,500,600,3.5,0.25,54,112,80,122,3,114,480,8,6,1,0.8999999999999999,1,0,0.5
999,62,12,500,600,1.0,0.75,66,52,40,90,6,31,160,9,2,0,0.7,0,0,0.6
1000,40,68,300,200,4.0,0.25,94,116,32,76,6,100,360,8,5,1,0.8999999999999999,1,1,0.8999999999999999
1001,104,126,200,100,3.5,0.75,102,6,16,26,6,49,20,5,6,1,0.7999999999999999,1,1,0.7
1002,36,126,100,100,1.5,0.25,70,10,112,30,3,85,60,3,2,1,0.7999999999999999,0,0,0.8999999999999999
1003,122,112,500,100,4.5,0.5,32,94,104,114,6,109,120,6,3,1,0.7999999999999999,0,1,0.7
1004,40,38,500,200,1.0,0.75,100,80,72,96,7,110,160,2,5,1,0.5,0,0,0.7
1005,114,42,200,300,3.0,0.75,94,116,64,52,3,54,20,1,1,1,0.7,0,0,0.7999999999999999
1006,66,48,100,800,2.5,0.5,24,6,112,26,6,115,260,6,4,1,0.8999999999999999,0,0,0.7
1007,114,124,400,800,3.5,0.75,60,6,48,46,2,120,220,7,1,0,0.7999999999999999,0,0,0.6
1008,2,8,900,300,2.0,0.25,8,24,120,38,4,72,340,5,6,0,0.8999999999999999,1,0,0.6
